1,2,3,4,5,6,7,8,9,10,11,12,13
28,87,14,13,13,6,13,2,0,5,0,1,5
3,90,14,13,13,6,13,2,0,5,0,1,5
21,93,14,13,13,6,13,2,0,5,0,1,5
12,94,14,13,13,6,13,2,0,5,0,1,5
13,94,14,13,13,6,13,2,0,5,0,1,5
7,95,14,13,13,6,13,2,0,5,0,1,5
19,98,14,13,13,6,13,2,0,5,0,1,5
26,98,14,13,13,6,13,2,0,5,0,1,5
29,99,14,13,13,6,13,2,0,5,0,1,5
22,100,14,13,13,6,13,2,0,5,0,1,5
8,103,14,13,13,6,13,2,0,5,0,1,5
9,103,14,13,13,6,13,2,0,5,0,1,5
18,104,14,13,13,6,13,2,0,5,0,1,5
28,8,3,13,13,6,13,2,0,5,5,7,5
19,12,3,13,13,6,13,2,0,5,5,7,5
25,12,3,13,13,6,13,2,0,5,5,7,5
6,13,3,13,13,6,13,2,0,5,5,7,5
8,13,3,13,13,6,13,2,0,5,5,7,5
12,16,3,13,13,6,13,2,0,5,5,7,5
13,16,3,13,13,6,13,2,0,5,5,7,5
0,17,3,13,13,6,13,2,0,5,5,7,5
9,21,3,13,13,6,13,2,0,5,5,7,5
24,25,3,13,13,6,13,2,0,5,5,7,5
1,26,3,13,13,6,13,2,0,5,5,7,5
3,31,3,13,13,6,13,2,0,5,5,7,5
4,35,3,13,13,6,13,2,0,5,5,7,5
2,38,3,13,13,6,13,2,0,5,5,7,5
30,40,3,13,13,6,13,2,0,5,5,7,5
15,41,3,13,13,6,13,2,0,5,5,7,5
7,44,3,13,13,6,13,2,0,5,5,7,5
5,46,3,13,13,6,13,2,0,5,5,7,5
21,46,3,13,13,6,13,2,0,5,5,7,5
10,50,3,13,13,6,13,2,0,5,5,7,5
11,54,3,13,13,6,13,2,0,5,5,7,5
16,56,3,13,13,6,13,2,0,5,5,7,5
22,59,3,13,13,6,13,2,0,5,5,7,5
27,62,3,13,13,6,13,2,0,5,5,7,5
23,67,3,13,13,6,13,2,0,5,5,7,5
20,103,3,13,13,6,13,2,0,5,5,7,5
18,105,3,13,13,6,13,2,0,5,5,7,5
17,114,3,13,13,6,13,2,0,5,5,7,5
14,115,3,13,13,6,13,2,0,5,5,7,5
26,115,3,13,13,6,13,2,0,5,5,7,5
29,120,3,13,13,6,13,2,0,5,5,7,5
6,3,36,13,13,6,13,2,0,5,16,16,5
22,3,36,13,13,6,13,2,0,5,16,16,5
25,3,36,13,13,6,13,2,0,5,16,16,5
0,4,36,13,13,6,13,2,0,5,16,16,5
8,6,36,13,13,6,13,2,0,5,16,16,5
29,8,36,13,13,6,13,2,0,5,16,16,5
11,9,36,13,13,6,13,2,0,5,16,16,5
4,10,36,13,13,6,13,2,0,5,16,16,5
3,12,36,13,13,6,13,2,0,5,16,16,5
17,14,36,13,13,6,13,2,0,5,16,16,5
16,15,36,13,13,6,13,2,0,5,16,16,5
2,17,36,13,13,6,13,2,0,5,16,16,5
13,17,36,13,13,6,13,2,0,5,16,16,5
20,17,36,13,13,6,13,2,0,5,16,16,5
18,38,36,13,13,6,13,2,0,5,16,16,5
19,39,36,13,13,6,13,2,0,5,16,16,5
5,41,36,13,13,6,13,2,0,5,16,16,5
15,44,36,13,13,6,13,2,0,5,16,16,5
14,45,36,13,13,6,13,2,0,5,16,16,5
21,53,36,13,13,6,13,2,0,5,16,16,5
30,56,36,13,13,6,13,2,0,5,16,16,5
12,62,36,13,13,6,13,2,0,5,16,16,5
1,65,36,13,13,6,13,2,0,5,16,16,5
26,66,36,13,13,6,13,2,0,5,16,16,5
23,68,36,13,13,6,13,2,0,5,16,16,5
10,112,36,13,13,6,13,2,0,5,16,16,5
27,113,36,13,13,6,13,2,0,5,16,16,5
28,115,36,13,13,6,13,2,0,5,16,16,5
9,116,36,13,13,6,13,2,0,5,16,16,5
7,119,36,13,13,6,13,2,0,5,16,16,5
11,4,16,13,13,6,13,2,0,5,13,14,6
13,4,16,13,13,6,13,2,0,5,13,14,6
15,11,16,13,13,6,13,2,0,5,13,14,6
30,19,16,13,13,6,13,2,0,5,13,14,6
4,20,16,13,13,6,13,2,0,5,13,14,6
1,21,16,13,13,6,13,2,0,5,13,14,6
26,26,16,13,13,6,13,2,0,5,13,14,6
17,33,16,13,13,6,13,2,0,5,13,14,6
27,33,16,13,13,6,13,2,0,5,13,14,6
18,39,16,13,13,6,13,2,0,5,13,14,6
2,44,16,13,13,6,13,2,0,5,13,14,6
28,45,16,13,13,6,13,2,0,5,13,14,6
9,46,16,13,13,6,13,2,0,5,13,14,6
7,47,16,13,13,6,13,2,0,5,13,14,6
10,55,16,13,13,6,13,2,0,5,13,14,6
22,56,16,13,13,6,13,2,0,5,13,14,6
12,57,16,13,13,6,13,2,0,5,13,14,6
3,60,16,13,13,6,13,2,0,5,13,14,6
8,60,16,13,13,6,13,2,0,5,13,14,6
20,60,16,13,13,6,13,2,0,5,13,14,6
24,60,16,13,13,6,13,2,0,5,13,14,6
23,61,16,13,13,6,13,2,0,5,13,14,6
25,63,16,13,13,6,13,2,0,5,13,14,6
16,68,16,13,13,6,13,2,0,5,13,14,6
5,77,16,13,13,6,13,2,0,5,13,14,6
19,103,16,13,13,6,13,2,0,5,13,14,6
12,70,18,13,13,6,13,2,0,5,13,14,6
0,72,18,13,13,6,13,2,0,5,13,14,6
25,74,18,13,13,6,13,2,0,5,13,14,6
15,75,18,13,13,6,13,2,0,5,13,14,6
26,75,18,13,13,6,13,2,0,5,13,14,6
30,76,18,13,13,6,13,2,0,5,13,14,6
1,78,18,13,13,6,13,2,0,5,13,14,6
28,78,18,13,13,6,13,2,0,5,13,14,6
8,79,18,13,13,6,13,2,0,5,13,14,6
22,80,18,13,13,6,13,2,0,5,13,14,6
27,80,18,13,13,6,13,2,0,5,13,14,6
29,80,18,13,13,6,13,2,0,5,13,14,6
2,84,18,13,13,6,13,2,0,5,13,14,6
19,86,18,13,13,6,13,2,0,5,13,14,6
20,89,18,13,13,6,13,2,0,5,13,14,6
6,90,18,13,13,6,13,2,0,5,13,14,6
14,91,18,13,13,6,13,2,0,5,13,14,6
3,92,18,13,13,6,13,2,0,5,13,14,6
11,92,18,13,13,6,13,2,0,5,13,14,6
5,95,18,13,13,6,13,2,0,5,13,14,6
9,98,18,13,13,6,13,2,0,5,13,14,6
13,98,18,13,13,6,13,2,0,5,13,14,6
7,99,18,13,13,6,13,2,0,5,13,14,6
18,99,18,13,13,6,13,2,0,5,13,14,6
23,99,18,13,13,6,13,2,0,5,13,14,6
21,100,18,13,13,6,13,2,0,5,13,14,6
10,103,18,13,13,6,13,2,0,5,13,14,6
4,106,18,13,13,6,13,2,0,5,13,14,6
28,2,30,15,15,0,15,10,8,2,7,8,7
10,3,30,15,15,0,15,10,8,2,7,8,7
12,6,30,15,15,0,15,10,8,2,7,8,7
9,10,30,15,15,0,15,10,8,2,7,8,7
21,11,30,15,15,0,15,10,8,2,7,8,7
23,11,30,15,15,0,15,10,8,2,7,8,7
13,13,30,15,15,0,15,10,8,2,7,8,7
7,17,30,15,15,0,15,10,8,2,7,8,7
8,17,30,15,15,0,15,10,8,2,7,8,7
4,22,30,15,15,0,15,10,8,2,7,8,7
11,26,30,15,15,0,15,10,8,2,7,8,7
5,28,30,15,15,0,15,10,8,2,7,8,7
6,28,30,15,15,0,15,10,8,2,7,8,7
24,28,30,15,15,0,15,10,8,2,7,8,7
29,28,30,15,15,0,15,10,8,2,7,8,7
19,34,30,15,15,0,15,10,8,2,7,8,7
27,35,30,15,15,0,15,10,8,2,7,8,7
20,37,30,15,15,0,15,10,8,2,7,8,7
22,41,30,15,15,0,15,10,8,2,7,8,7
2,43,30,15,15,0,15,10,8,2,7,8,7
0,44,30,15,15,0,15,10,8,2,7,8,7
16,46,30,15,15,0,15,10,8,2,7,8,7
25,50,30,15,15,0,15,10,8,2,7,8,7
15,51,30,15,15,0,15,10,8,2,7,8,7
3,52,30,15,15,0,15,10,8,2,7,8,7
18,53,30,15,15,0,15,10,8,2,7,8,7
1,58,30,15,15,0,15,10,8,2,7,8,7
17,61,30,15,15,0,15,10,8,2,7,8,7
30,66,30,15,15,0,15,10,8,2,7,8,7
26,67,30,15,15,0,15,10,8,2,7,8,7
14,114,30,15,15,0,15,10,8,2,7,8,7
2,7,35,14,14,16,14,12,11,4,7,8,7
0,9,35,14,14,16,14,12,11,4,7,8,7
10,10,35,14,14,16,14,12,11,4,7,8,7
30,14,35,14,14,16,14,12,11,4,7,8,7
7,15,35,14,14,16,14,12,11,4,7,8,7
24,21,35,14,14,16,14,12,11,4,7,8,7
9,22,35,14,14,16,14,12,11,4,7,8,7
11,22,35,14,14,16,14,12,11,4,7,8,7
12,24,35,14,14,16,14,12,11,4,7,8,7
29,24,35,14,14,16,14,12,11,4,7,8,7
21,25,35,14,14,16,14,12,11,4,7,8,7
3,29,35,14,14,16,14,12,11,4,7,8,7
4,29,35,14,14,16,14,12,11,4,7,8,7
15,29,35,14,14,16,14,12,11,4,7,8,7
17,30,35,14,14,16,14,12,11,4,7,8,7
28,32,35,14,14,16,14,12,11,4,7,8,7
23,33,35,14,14,16,14,12,11,4,7,8,7
22,36,35,14,14,16,14,12,11,4,7,8,7
16,38,35,14,14,16,14,12,11,4,7,8,7
14,43,35,14,14,16,14,12,11,4,7,8,7
13,44,35,14,14,16,14,12,11,4,7,8,7
26,44,35,14,14,16,14,12,11,4,7,8,7
27,45,35,14,14,16,14,12,11,4,7,8,7
19,57,35,14,14,16,14,12,11,4,7,8,7
25,62,35,14,14,16,14,12,11,4,7,8,7
6,67,35,14,14,16,14,12,11,4,7,8,7
18,67,35,14,14,16,14,12,11,4,7,8,7
8,93,35,14,14,16,14,12,11,4,7,8,7
1,111,35,14,14,16,14,12,11,4,7,8,7
5,119,35,14,14,16,14,12,11,4,7,8,7
20,119,35,14,14,16,14,12,11,4,7,8,7
6,4,31,13,13,6,13,2,0,5,15,13,8
12,4,31,13,13,6,13,2,0,5,15,13,8
29,6,31,13,13,6,13,2,0,5,15,13,8
13,8,31,13,13,6,13,2,0,5,15,13,8
22,8,31,13,13,6,13,2,0,5,15,13,8
11,9,31,13,13,6,13,2,0,5,15,13,8
17,9,31,13,13,6,13,2,0,5,15,13,8
5,13,31,13,13,6,13,2,0,5,15,13,8
3,14,31,13,13,6,13,2,0,5,15,13,8
14,16,31,13,13,6,13,2,0,5,15,13,8
0,18,31,13,13,6,13,2,0,5,15,13,8
2,22,31,13,13,6,13,2,0,5,15,13,8
23,25,31,13,13,6,13,2,0,5,15,13,8
8,26,31,13,13,6,13,2,0,5,15,13,8
24,27,31,13,13,6,13,2,0,5,15,13,8
7,30,31,13,13,6,13,2,0,5,15,13,8
21,30,31,13,13,6,13,2,0,5,15,13,8
19,38,31,13,13,6,13,2,0,5,15,13,8
28,38,31,13,13,6,13,2,0,5,15,13,8
20,41,31,13,13,6,13,2,0,5,15,13,8
26,47,31,13,13,6,13,2,0,5,15,13,8
10,60,31,13,13,6,13,2,0,5,15,13,8
16,60,31,13,13,6,13,2,0,5,15,13,8
30,62,31,13,13,6,13,2,0,5,15,13,8
27,63,31,13,13,6,13,2,0,5,15,13,8
1,68,31,13,13,6,13,2,0,5,15,13,8
4,68,31,13,13,6,13,2,0,5,15,13,8
15,111,31,13,13,6,13,2,0,5,15,13,8
18,111,31,13,13,6,13,2,0,5,15,13,8
25,112,31,13,13,6,13,2,0,5,15,13,8
9,116,31,13,13,6,13,2,0,5,15,13,8
29,16,28,13,13,6,13,2,0,5,12,0,9
6,31,28,13,13,6,13,2,0,5,12,0,9
23,36,28,13,13,6,13,2,0,5,12,0,9
17,41,28,13,13,6,13,2,0,5,12,0,9
0,47,28,13,13,6,13,2,0,5,12,0,9
8,49,28,13,13,6,13,2,0,5,12,0,9
18,50,28,13,13,6,13,2,0,5,12,0,9
24,70,28,13,13,6,13,2,0,5,12,0,9
25,73,28,13,13,6,13,2,0,5,12,0,9
22,75,28,13,13,6,13,2,0,5,12,0,9
28,75,28,13,13,6,13,2,0,5,12,0,9
15,77,28,13,13,6,13,2,0,5,12,0,9
12,84,28,13,13,6,13,2,0,5,12,0,9
5,85,28,13,13,6,13,2,0,5,12,0,9
11,85,28,13,13,6,13,2,0,5,12,0,9
1,86,28,13,13,6,13,2,0,5,12,0,9
9,86,28,13,13,6,13,2,0,5,12,0,9
30,90,28,13,13,6,13,2,0,5,12,0,9
13,91,28,13,13,6,13,2,0,5,12,0,9
19,97,28,13,13,6,13,2,0,5,12,0,9
3,98,28,13,13,6,13,2,0,5,12,0,9
4,99,28,13,13,6,13,2,0,5,12,0,9
27,99,28,13,13,6,13,2,0,5,12,0,9
20,100,28,13,13,6,13,2,0,5,12,0,9
10,103,28,13,13,6,13,2,0,5,12,0,9
2,104,28,13,13,6,13,2,0,5,12,0,9
26,105,28,13,13,6,13,2,0,5,12,0,9
7,109,28,13,13,6,13,2,0,5,12,0,9
16,110,28,13,13,6,13,2,0,5,12,0,9
21,119,28,13,13,6,13,2,0,5,12,0,9
14,121,28,13,13,6,13,2,0,5,12,0,9
5,2,15,13,13,6,13,2,0,5,1,2,10
10,2,15,13,13,6,13,2,0,5,1,2,10
13,2,15,13,13,6,13,2,0,5,1,2,10
8,8,15,13,13,6,13,2,0,5,1,2,10
2,9,15,13,13,6,13,2,0,5,1,2,10
16,17,15,13,13,6,13,2,0,5,1,2,10
24,17,15,13,13,6,13,2,0,5,1,2,10
26,17,15,13,13,6,13,2,0,5,1,2,10
11,31,15,13,13,6,13,2,0,5,1,2,10
25,31,15,13,13,6,13,2,0,5,1,2,10
27,31,15,13,13,6,13,2,0,5,1,2,10
15,33,15,13,13,6,13,2,0,5,1,2,10
14,34,15,13,13,6,13,2,0,5,1,2,10
19,36,15,13,13,6,13,2,0,5,1,2,10
4,38,15,13,13,6,13,2,0,5,1,2,10
1,41,15,13,13,6,13,2,0,5,1,2,10
12,41,15,13,13,6,13,2,0,5,1,2,10
21,41,15,13,13,6,13,2,0,5,1,2,10
22,42,15,13,13,6,13,2,0,5,1,2,10
17,44,15,13,13,6,13,2,0,5,1,2,10
20,45,15,13,13,6,13,2,0,5,1,2,10
0,49,15,13,13,6,13,2,0,5,1,2,10
7,56,15,13,13,6,13,2,0,5,1,2,10
18,60,15,13,13,6,13,2,0,5,1,2,10
9,62,15,13,13,6,13,2,0,5,1,2,10
23,64,15,13,13,6,13,2,0,5,1,2,10
30,68,15,13,13,6,13,2,0,5,1,2,10
28,112,15,13,13,6,13,2,0,5,1,2,10
3,117,15,13,13,6,13,2,0,5,1,2,10
6,119,15,13,13,6,13,2,0,5,1,2,10
29,121,15,13,13,6,13,2,0,5,1,2,10
19,3,32,13,13,6,13,2,0,5,1,2,10
25,36,32,13,13,6,13,2,0,5,1,2,10
3,38,32,13,13,6,13,2,0,5,1,2,10
18,50,32,13,13,6,13,2,0,5,1,2,10
26,52,32,13,13,6,13,2,0,5,1,2,10
28,62,32,13,13,6,13,2,0,5,1,2,10
24,70,32,13,13,6,13,2,0,5,1,2,10
1,71,32,13,13,6,13,2,0,5,1,2,10
11,75,32,13,13,6,13,2,0,5,1,2,10
22,75,32,13,13,6,13,2,0,5,1,2,10
29,75,32,13,13,6,13,2,0,5,1,2,10
13,76,32,13,13,6,13,2,0,5,1,2,10
21,76,32,13,13,6,13,2,0,5,1,2,10
15,77,32,13,13,6,13,2,0,5,1,2,10
8,79,32,13,13,6,13,2,0,5,1,2,10
0,80,32,13,13,6,13,2,0,5,1,2,10
6,84,32,13,13,6,13,2,0,5,1,2,10
5,85,32,13,13,6,13,2,0,5,1,2,10
9,86,32,13,13,6,13,2,0,5,1,2,10
14,86,32,13,13,6,13,2,0,5,1,2,10
2,87,32,13,13,6,13,2,0,5,1,2,10
30,90,32,13,13,6,13,2,0,5,1,2,10
20,93,32,13,13,6,13,2,0,5,1,2,10
4,99,32,13,13,6,13,2,0,5,1,2,10
27,99,32,13,13,6,13,2,0,5,1,2,10
17,100,32,13,13,6,13,2,0,5,1,2,10
23,104,32,13,13,6,13,2,0,5,1,2,10
10,105,32,13,13,6,13,2,0,5,1,2,10
12,105,32,13,13,6,13,2,0,5,1,2,10
7,109,32,13,13,6,13,2,0,5,1,2,10
16,110,32,13,13,6,13,2,0,5,1,2,10
17,6,13,13,13,6,13,2,0,5,17,17,10
19,9,13,13,13,6,13,2,0,5,17,17,10
22,12,13,13,13,6,13,2,0,5,17,17,10
23,14,13,13,13,6,13,2,0,5,17,17,10
1,15,13,13,13,6,13,2,0,5,17,17,10
9,26,13,13,13,6,13,2,0,5,17,17,10
26,31,13,13,13,6,13,2,0,5,17,17,10
20,32,13,13,13,6,13,2,0,5,17,17,10
30,32,13,13,13,6,13,2,0,5,17,17,10
6,33,13,13,13,6,13,2,0,5,17,17,10
7,34,13,13,13,6,13,2,0,5,17,17,10
10,36,13,13,13,6,13,2,0,5,17,17,10
2,40,13,13,13,6,13,2,0,5,17,17,10
4,40,13,13,13,6,13,2,0,5,17,17,10
28,41,13,13,13,6,13,2,0,5,17,17,10
16,43,13,13,13,6,13,2,0,5,17,17,10
24,43,13,13,13,6,13,2,0,5,17,17,10
18,44,13,13,13,6,13,2,0,5,17,17,10
29,44,13,13,13,6,13,2,0,5,17,17,10
27,47,13,13,13,6,13,2,0,5,17,17,10
13,50,13,13,13,6,13,2,0,5,17,17,10
0,52,13,13,13,6,13,2,0,5,17,17,10
15,55,13,13,13,6,13,2,0,5,17,17,10
5,58,13,13,13,6,13,2,0,5,17,17,10
8,67,13,13,13,6,13,2,0,5,17,17,10
21,68,13,13,13,6,13,2,0,5,17,17,10
25,68,13,13,13,6,13,2,0,5,17,17,10
11,112,13,13,13,6,13,2,0,5,17,17,10
3,115,13,13,13,6,13,2,0,5,17,17,10
14,116,13,13,13,6,13,2,0,5,17,17,10
12,118,13,13,13,6,13,2,0,5,17,17,10
21,62,6,13,13,6,13,2,0,5,3,5,11
7,70,6,13,13,6,13,2,0,5,3,5,11
18,70,6,13,13,6,13,2,0,5,3,5,11
1,71,6,13,13,6,13,2,0,5,3,5,11
22,71,6,13,13,6,13,2,0,5,3,5,11
0,72,6,13,13,6,13,2,0,5,3,5,11
27,75,6,13,13,6,13,2,0,5,3,5,11
30,76,6,13,13,6,13,2,0,5,3,5,11
26,79,6,13,13,6,13,2,0,5,3,5,11
15,80,6,13,13,6,13,2,0,5,3,5,11
29,80,6,13,13,6,13,2,0,5,3,5,11
5,81,6,13,13,6,13,2,0,5,3,5,11
25,83,6,13,13,6,13,2,0,5,3,5,11
4,86,6,13,13,6,13,2,0,5,3,5,11
20,86,6,13,13,6,13,2,0,5,3,5,11
14,91,6,13,13,6,13,2,0,5,3,5,11
9,94,6,13,13,6,13,2,0,5,3,5,11
13,95,6,13,13,6,13,2,0,5,3,5,11
2,98,6,13,13,6,13,2,0,5,3,5,11
19,99,6,13,13,6,13,2,0,5,3,5,11
24,99,6,13,13,6,13,2,0,5,3,5,11
16,100,6,13,13,6,13,2,0,5,3,5,11
11,103,6,13,13,6,13,2,0,5,3,5,11
12,104,6,13,13,6,13,2,0,5,3,5,11
17,104,6,13,13,6,13,2,0,5,3,5,11
23,104,6,13,13,6,13,2,0,5,3,5,11
3,105,6,13,13,6,13,2,0,5,3,5,11
6,105,6,13,13,6,13,2,0,5,3,5,11
8,105,6,13,13,6,13,2,0,5,3,5,11
10,105,6,13,13,6,13,2,0,5,3,5,11
28,108,6,13,13,6,13,2,0,5,3,5,11
21,7,34,7,7,9,7,8,6,1,11,12,11
30,7,34,7,7,9,7,8,6,1,11,12,11
10,9,34,7,7,9,7,8,6,1,11,12,11
5,17,34,7,7,9,7,8,6,1,11,12,11
7,20,34,7,7,9,7,8,6,1,11,12,11
13,21,34,7,7,9,7,8,6,1,11,12,11
18,22,34,7,7,9,7,8,6,1,11,12,11
26,22,34,7,7,9,7,8,6,1,11,12,11
28,23,34,7,7,9,7,8,6,1,11,12,11
12,24,34,7,7,9,7,8,6,1,11,12,11
1,26,34,7,7,9,7,8,6,1,11,12,11
27,27,34,7,7,9,7,8,6,1,11,12,11
3,29,34,7,7,9,7,8,6,1,11,12,11
15,29,34,7,7,9,7,8,6,1,11,12,11
2,32,34,7,7,9,7,8,6,1,11,12,11
20,33,34,7,7,9,7,8,6,1,11,12,11
25,34,34,7,7,9,7,8,6,1,11,12,11
29,34,34,7,7,9,7,8,6,1,11,12,11
23,38,34,7,7,9,7,8,6,1,11,12,11
8,44,34,7,7,9,7,8,6,1,11,12,11
16,48,34,7,7,9,7,8,6,1,11,12,11
9,51,34,7,7,9,7,8,6,1,11,12,11
19,51,34,7,7,9,7,8,6,1,11,12,11
11,55,34,7,7,9,7,8,6,1,11,12,11
24,55,34,7,7,9,7,8,6,1,11,12,11
17,56,34,7,7,9,7,8,6,1,11,12,11
0,58,34,7,7,9,7,8,6,1,11,12,11
4,61,34,7,7,9,7,8,6,1,11,12,11
14,62,34,7,7,9,7,8,6,1,11,12,11
22,62,34,7,7,9,7,8,6,1,11,12,11
6,68,34,7,7,9,7,8,6,1,11,12,11
15,2,21,13,13,6,13,2,0,5,9,11,12
11,3,21,13,13,6,13,2,0,5,9,11,12
7,4,21,13,13,6,13,2,0,5,9,11,12
9,4,21,13,13,6,13,2,0,5,9,11,12
17,12,21,13,13,6,13,2,0,5,9,11,12
1,13,21,13,13,6,13,2,0,5,9,11,12
13,14,21,13,13,6,13,2,0,5,9,11,12
23,14,21,13,13,6,13,2,0,5,9,11,12
27,15,21,13,13,6,13,2,0,5,9,11,12
20,16,21,13,13,6,13,2,0,5,9,11,12
19,28,21,13,13,6,13,2,0,5,9,11,12
4,30,21,13,13,6,13,2,0,5,9,11,12
8,30,21,13,13,6,13,2,0,5,9,11,12
30,32,21,13,13,6,13,2,0,5,9,11,12
10,36,21,13,13,6,13,2,0,5,9,11,12
18,36,21,13,13,6,13,2,0,5,9,11,12
2,40,21,13,13,6,13,2,0,5,9,11,12
24,43,21,13,13,6,13,2,0,5,9,11,12
16,52,21,13,13,6,13,2,0,5,9,11,12
28,55,21,13,13,6,13,2,0,5,9,11,12
5,58,21,13,13,6,13,2,0,5,9,11,12
26,65,21,13,13,6,13,2,0,5,9,11,12
25,68,21,13,13,6,13,2,0,5,9,11,12
3,115,21,13,13,6,13,2,0,5,9,11,12
22,119,21,13,13,6,13,2,0,5,9,11,12
12,121,21,13,13,6,13,2,0,5,9,11,12
26,8,33,13,13,6,13,2,0,5,9,11,12
23,12,33,13,13,6,13,2,0,5,9,11,12
5,16,33,13,13,6,13,2,0,5,9,11,12
21,17,33,13,13,6,13,2,0,5,9,11,12
27,17,33,13,13,6,13,2,0,5,9,11,12
6,20,33,13,13,6,13,2,0,5,9,11,12
10,22,33,13,13,6,13,2,0,5,9,11,12
30,24,33,13,13,6,13,2,0,5,9,11,12
29,29,33,13,13,6,13,2,0,5,9,11,12
2,30,33,13,13,6,13,2,0,5,9,11,12
15,31,33,13,13,6,13,2,0,5,9,11,12
24,31,33,13,13,6,13,2,0,5,9,11,12
1,34,33,13,13,6,13,2,0,5,9,11,12
13,34,33,13,13,6,13,2,0,5,9,11,12
16,34,33,13,13,6,13,2,0,5,9,11,12
18,39,33,13,13,6,13,2,0,5,9,11,12
3,41,33,13,13,6,13,2,0,5,9,11,12
19,45,33,13,13,6,13,2,0,5,9,11,12
4,46,33,13,13,6,13,2,0,5,9,11,12
7,55,33,13,13,6,13,2,0,5,9,11,12
11,56,33,13,13,6,13,2,0,5,9,11,12
12,57,33,13,13,6,13,2,0,5,9,11,12
25,63,33,13,13,6,13,2,0,5,9,11,12
17,65,33,13,13,6,13,2,0,5,9,11,12
28,66,33,13,13,6,13,2,0,5,9,11,12
20,67,33,13,13,6,13,2,0,5,9,11,12
8,111,33,13,13,6,13,2,0,5,9,11,12
14,112,33,13,13,6,13,2,0,5,9,11,12
0,113,33,13,13,6,13,2,0,5,9,11,12
9,114,33,13,13,6,13,2,0,5,9,11,12
22,119,33,13,13,6,13,2,0,5,9,11,12
