0,0,193,140,75,91,244,231,253,0,245,256,244,196,194,53,198,182,79,244,102,178,0,275,0
0,0,222,30,209,242,78,0,0,0,38,0,0,0,0,53,0,182,23,132,25,255,0,276,0
0,276,113,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,50,9,102,178,0,286,0
0,0,256,240,221,242,244,120,253,268,245,183,206,196,194,53,198,103,271,267,102,255,0,286,0
180,0,169,172,194,120,108,120,253,188,203,183,206,196,194,53,70,103,137,242,102,178,191,288,0
0,0,26,223,185,238,78,120,0,0,245,55,0,0,120,53,198,182,72,101,102,0,0,291,0
0,0,162,140,160,28,108,0,0,0,38,0,0,71,120,12,0,60,4,48,64,0,0,292,0
0,0,190,198,276,242,108,0,109,0,203,183,76,196,194,53,198,182,13,75,102,0,0,292,0
0,0,27,223,185,238,78,120,0,0,245,55,0,0,120,37,0,103,72,101,102,0,0,292,0
0,0,189,240,205,167,0,231,109,188,38,55,76,71,194,53,119,103,38,178,102,0,0,292,0
0,0,167,9,194,58,0,120,79,0,164,55,141,0,194,53,0,103,27,115,102,178,0,292,0
180,0,141,15,53,236,0,0,0,0,38,55,0,71,0,53,119,0,27,19,102,0,191,292,0
180,0,89,240,267,242,108,120,109,188,203,183,206,196,0,53,119,103,235,267,102,178,0,299,0
180,0,244,118,39,28,217,120,167,188,38,183,206,0,0,53,198,182,249,261,25,255,191,135,293
0,0,288,85,85,3,0,0,0,0,97,55,141,71,0,53,119,103,99,132,102,0,0,193,294
0,0,229,240,160,133,108,120,167,188,203,183,206,0,0,53,119,182,134,213,25,0,0,263,294
0,0,282,163,267,133,78,120,167,188,164,183,141,71,0,53,70,103,183,132,102,0,0,263,297
0,0,230,4,225,133,0,231,0,0,203,55,0,196,0,53,198,182,18,224,1,0,0,185,298
0,0,216,134,57,28,108,231,253,0,0,55,76,196,194,53,198,182,61,43,25,0,0,152,299
180,0,284,201,99,183,0,0,109,0,97,55,206,71,194,53,198,103,91,132,102,0,0,231,0
0,276,253,163,25,226,244,231,253,268,245,0,244,71,194,53,0,182,23,34,1,0,0,234,294
