0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4,24,4,26,28,22,18,26,20,26,4,28,14,20,30,22,24
10,22,24,24,26,24,24,8,18,22,30,26,24,20,30,22,24
28,26,6,28,28,24,28,24,28,24,4,20,28,20,30,22,24
28,24,6,24,30,22,28,24,28,22,4,22,30,20,30,22,24
28,24,4,26,28,22,28,26,28,24,4,22,30,20,30,22,24
40,26,6,4,28,28,28,26,28,24,24,26,30,20,30,22,24
14,18,24,20,20,22,30,30,20,18,24,26,26,24,30,22,24
30,18,26,22,6,30,30,28,20,2,28,24,26,26,30,22,24
40,18,28,22,24,24,28,26,20,20,24,26,28,26,30,22,24
40,20,30,24,26,28,28,24,20,20,24,26,28,28,30,22,24
30,28,8,26,24,20,28,30,18,20,8,22,20,18,4,24,24
10,20,30,20,20,18,26,30,16,20,6,24,22,18,4,24,24
30,26,10,24,26,20,30,28,20,22,10,20,20,20,4,24,24
30,26,8,24,24,20,28,30,20,20,8,22,20,20,4,24,24
48,26,26,24,4,20,26,30,16,16,26,4,22,20,4,24,24
48,28,6,24,14,22,20,6,16,20,6,4,24,20,4,24,24
30,4,14,30,28,24,28,30,20,20,8,20,18,22,4,24,24
30,28,14,28,30,22,28,30,20,20,8,22,18,22,4,24,24
30,30,10,30,26,24,28,30,20,20,8,20,20,22,4,24,24
48,30,30,26,10,22,26,28,20,18,24,6,22,22,4,24,24
6,22,4,22,22,20,26,26,20,24,28,22,26,22,4,24,24
22,20,28,24,24,26,26,26,18,22,26,26,4,24,4,24,24
22,20,4,22,26,26,26,26,18,22,26,26,4,24,4,24,24
22,20,28,24,24,24,26,26,18,22,26,26,30,24,4,24,24
4,20,30,24,24,26,26,26,20,18,24,26,4,28,4,24,24
30,26,12,26,28,22,28,30,20,20,8,22,20,20,6,24,24
30,26,12,26,28,22,28,30,20,20,8,22,20,20,6,24,24
30,26,14,26,28,22,28,30,20,20,8,22,20,20,6,24,24
48,28,24,24,30,20,26,28,20,18,24,6,22,20,6,24,24
48,24,24,22,30,20,26,26,20,18,24,6,24,20,6,24,24
30,20,28,24,8,4,28,30,22,0,28,24,26,22,6,24,24
22,18,28,22,24,24,26,26,18,22,24,26,4,24,6,24,24
22,22,4,26,28,30,26,26,18,22,26,26,4,24,6,24,24
30,24,26,28,30,30,24,28,20,18,30,28,24,24,6,24,24
10,24,6,30,28,30,22,28,16,20,4,30,28,24,6,24,24
22,20,28,22,24,24,28,28,18,22,24,26,30,24,6,24,24
14,28,4,6,28,30,22,28,18,26,4,4,30,26,6,24,24
48,18,22,20,28,24,30,4,18,18,24,28,30,18,8,24,24
22,22,4,28,28,30,26,26,18,24,24,26,6,24,8,24,24
30,24,26,28,4,4,28,26,20,18,26,26,26,26,8,24,24
32,20,24,22,22,20,22,20,20,22,22,20,26,20,20,24,24
34,28,4,28,22,22,28,30,18,24,30,16,24,26,20,24,24
32,20,26,24,24,22,24,20,20,22,24,20,26,18,22,24,24
32,24,30,28,28,28,22,20,20,24,22,20,26,20,22,24,24
28,20,22,22,20,20,28,20,20,20,30,20,4,18,24,24,24
0,20,6,26,28,24,26,22,2,20,22,16,24,22,24,24,24
14,16,24,20,20,22,26,30,22,16,26,24,26,22,24,24,24
34,28,8,28,24,24,26,28,18,24,30,18,28,24,24,24,24
50,20,30,24,26,20,26,30,16,30,6,26,24,2,26,24,24
50,22,28,24,24,20,26,28,16,4,8,26,24,2,26,24,24
50,20,6,24,28,20,26,28,16,4,6,28,24,16,26,24,24
38,30,14,28,28,22,28,28,18,30,8,22,24,18,26,24,24
50,26,30,26,22,20,26,26,16,30,8,24,28,18,26,24,24
50,24,8,24,24,20,24,26,16,30,6,26,28,18,26,24,24
18,20,20,22,22,20,26,30,20,22,26,26,28,18,26,24,24
28,22,24,26,22,22,26,22,20,20,30,20,30,18,26,24,24
2,20,28,24,24,24,26,28,24,20,26,22,24,20,26,24,24
2,20,30,22,24,22,26,28,26,20,26,22,24,20,26,24,24
16,20,22,22,24,22,26,4,20,22,28,26,28,20,26,24,24
34,24,30,24,20,20,22,28,18,22,26,20,4,22,26,24,24
12,24,6,26,28,24,24,26,26,22,28,26,6,22,26,24,24
34,26,10,26,26,24,22,30,18,22,26,20,30,24,26,24,24
26,24,30,30,28,28,26,30,20,20,26,20,26,30,26,24,24
40,24,4,30,28,6,30,26,20,22,24,26,26,30,26,24,24
50,20,28,24,24,20,26,30,16,30,6,26,24,2,28,24,24
50,20,24,22,20,18,26,28,16,30,6,28,24,2,28,24,24
50,20,26,24,22,20,24,30,16,30,6,28,24,2,28,24,24
50,20,24,22,20,18,24,30,18,30,6,28,24,2,28,24,24
50,26,6,30,28,24,24,30,18,4,8,28,24,2,28,24,24
50,16,20,20,18,16,26,28,16,30,6,26,26,2,28,24,24
40,22,30,26,24,30,26,24,20,20,26,26,28,4,28,24,24
24,30,4,9,28,4,18,28,20,22,4,6,6,8,28,24,24
18,24,6,22,28,20,22,10,18,18,10,24,20,16,28,24,24
10,30,10,26,26,20,24,6,18,22,10,24,20,16,28,24,24
10,28,10,26,26,18,24,30,18,24,8,22,22,16,28,24,24
10,26,10,24,26,18,26,30,18,24,8,22,22,16,28,24,24
10,22,30,20,22,16,26,30,18,22,8,24,22,16,28,24,24
2,18,24,22,20,20,26,28,20,22,30,24,22,16,28,24,24
38,24,12,24,28,20,30,26,18,26,6,20,24,16,28,24,24
10,26,6,24,24,18,26,28,18,24,8,22,24,16,28,24,24
38,24,12,24,28,20,30,26,18,26,8,22,24,16,28,24,24
2,18,24,20,20,20,24,28,26,20,26,22,24,16,28,24,24
2,18,24,20,20,20,24,26,24,18,24,22,26,16,28,24,24
0,20,6,28,28,24,30,22,2,20,26,16,24,18,28,24,24
2,20,28,22,24,22,26,26,24,20,24,22,24,18,28,24,24
38,22,24,24,22,22,24,28,20,28,28,26,30,18,28,24,24
32,24,30,26,6,26,30,22,26,20,30,22,6,20,28,24,24
12,30,12,28,28,22,26,20,24,18,28,22,20,20,28,24,24
32,26,30,4,28,28,22,20,20,22,20,20,26,20,28,24,24
0,22,6,30,28,26,28,20,2,20,24,16,24,22,28,24,24
12,4,14,30,28,22,26,24,24,24,4,24,26,22,28,24,24
0,24,6,6,28,28,26,22,16,22,22,2,24,24,28,24,24
34,22,28,26,26,26,26,28,18,18,26,22,26,24,28,24,24
34,20,26,26,24,26,26,26,18,18,26,22,28,24,28,24,24
42,20,24,22,24,24,26,28,22,22,26,24,28,24,28,24,24
38,22,30,26,26,28,26,28,20,24,26,24,30,24,28,24,24
34,26,30,4,28,6,26,26,20,20,26,22,28,26,28,24,24
34,22,22,26,20,24,26,26,20,18,28,22,28,26,28,24,24
26,24,28,28,26,28,26,26,22,20,26,22,28,28,28,24,24
40,20,28,24,24,28,30,26,20,22,24,28,28,28,28,24,24
30,22,30,22,26,22,22,4,28,18,28,22,22,2,30,24,24
50,20,24,24,20,18,24,30,18,30,6,28,24,2,30,24,24
50,20,6,24,28,20,24,30,18,4,6,30,24,2,30,24,24
50,18,28,22,24,18,26,30,16,30,6,26,26,2,30,24,24
50,26,4,30,28,24,24,30,18,4,8,28,26,2,30,24,24
50,24,4,28,26,22,24,30,18,4,8,30,26,2,30,24,24
40,24,30,28,26,4,30,26,20,22,22,28,26,6,30,24,24
10,24,10,24,26,18,26,30,16,24,8,22,22,16,30,24,24
10,26,10,24,28,18,24,30,18,24,8,22,22,16,30,24,24
38,30,10,28,26,20,28,24,20,4,10,22,26,16,30,24,24
38,30,10,28,26,18,28,26,20,30,10,22,26,16,30,24,24
36,26,6,28,28,20,26,28,20,28,6,26,28,16,30,24,24
46,18,2,20,18,16,26,28,18,30,24,24,26,18,30,24,24
4,24,6,26,28,22,22,28,26,24,28,28,14,20,30,24,24
6,22,8,22,24,20,24,28,20,24,4,24,24,22,30,24,24
6,24,30,22,22,20,26,26,20,24,4,22,26,22,30,24,24
6,24,4,22,22,20,28,26,20,26,4,22,26,22,30,24,24
14,18,24,20,20,22,30,28,20,18,24,24,26,24,30,24,24
34,20,24,24,20,22,26,26,18,20,24,24,28,24,30,24,24
34,18,24,22,20,22,26,26,18,20,26,24,28,24,30,24,24
34,28,8,26,24,24,24,26,18,22,26,22,30,24,30,24,24
22,20,28,24,24,26,28,26,18,22,26,26,30,26,30,24,24
14,26,30,4,26,26,24,28,18,26,4,30,30,28,30,24,24
50,20,4,24,28,20,24,30,16,30,6,28,26,16,4,26,24
10,24,8,22,26,20,26,4,18,22,6,24,20,18,4,26,24
50,26,4,30,28,24,24,30,18,30,8,28,24,18,4,26,24
14,18,22,22,26,20,28,8,18,16,28,28,26,18,4,26,24
32,24,30,24,4,24,28,24,26,20,30,24,4,20,4,26,24
10,28,4,26,24,22,24,8,18,20,6,24,18,20,4,26,24
10,22,30,22,22,18,24,8,18,18,6,24,20,20,4,26,24
48,4,30,28,8,22,26,30,18,16,26,6,22,20,4,26,24
10,22,24,26,26,24,26,30,20,22,28,24,28,20,4,26,24
38,22,4,26,28,24,24,26,26,26,24,28,30,20,4,26,24
48,18,22,20,24,22,30,30,22,18,24,26,28,22,4,26,24
2,20,30,24,24,28,30,26,20,18,24,26,26,24,4,26,24
34,18,28,22,24,24,28,28,18,20,24,24,28,24,4,26,24
34,20,24,24,20,24,28,28,20,20,24,26,28,24,4,26,24
2,20,28,24,24,28,30,26,20,20,24,26,26,26,4,26,24
34,22,30,28,24,28,24,24,18,20,26,22,28,26,4,26,24
22,22,6,26,28,30,28,26,18,22,24,26,30,26,4,26,24
26,22,6,28,28,30,24,26,18,20,28,28,30,26,4,26,24
32,22,30,24,4,24,28,6,24,16,22,28,8,18,6,26,24
48,18,22,20,26,24,26,30,18,16,26,26,28,18,6,26,24
48,18,22,22,26,24,28,28,18,16,26,28,30,18,6,26,24
34,20,28,24,24,26,22,24,20,20,26,24,30,28,6,26,24
26,22,30,26,26,28,30,26,20,20,26,24,24,26,8,26,24
32,26,28,4,26,28,24,20,20,24,22,20,26,22,18,26,24
32,22,28,24,26,24,26,20,22,20,26,20,30,22,20,26,24
34,4,14,4,28,28,24,28,18,24,28,20,30,28,20,26,24
38,22,24,24,22,22,24,26,18,28,26,24,4,18,24,26,24
50,26,12,26,28,22,24,26,16,30,8,26,28,20,24,26,24
28,24,26,28,24,24,26,22,20,22,28,22,6,22,24,26,24
6,20,4,24,28,4,30,28,22,22,26,24,24,22,24,26,24
6,26,6,24,24,22,28,28,20,26,4,22,24,24,24,26,24
6,20,24,22,20,26,28,28,22,22,26,24,24,24,24,26,24
2,28,4,26,24,24,26,30,20,22,30,24,26,24,24,26,24
34,26,10,26,26,24,28,26,18,22,30,20,28,24,24,26,24
34,26,30,4,28,4,28,28,20,20,28,20,26,28,24,26,24
26,26,4,30,30,30,28,30,20,20,26,20,26,30,24,26,24
50,16,22,20,24,20,30,24,22,20,26,18,24,16,26,26,24
38,18,24,20,22,20,24,26,18,28,28,26,4,18,26,26,24
38,20,22,22,22,22,26,28,20,26,26,24,30,18,26,26,24
38,18,24,22,24,20,24,26,18,28,28,24,30,18,26,26,24
6,18,28,22,24,26,30,28,20,20,26,24,24,20,26,26,24
6,20,28,22,24,28,30,26,22,22,26,24,24,20,26,26,24
32,26,30,4,28,26,22,20,20,22,20,18,26,20,26,26,24
16,20,26,22,28,22,28,30,20,20,26,26,30,20,26,26,24
28,26,30,30,28,28,28,20,20,22,4,20,4,22,26,26,24
32,22,24,24,28,24,28,22,24,18,30,22,4,22,26,26,24
38,24,4,28,28,30,24,26,20,24,26,26,4,26,26,26,24
34,30,14,30,28,26,26,28,18,22,28,20,30,26,26,26,24
14,22,4,26,28,4,30,24,20,20,24,24,26,28,26,26,24
8,22,22,22,28,18,18,28,24,8,26,22,14,0,28,26,24
8,20,4,22,28,18,18,26,24,6,26,24,14,0,28,26,24
8,22,22,22,26,18,18,26,24,8,26,24,14,0,28,26,24
8,22,6,22,28,18,18,28,24,8,26,24,14,0,28,26,24
8,22,6,22,28,18,18,28,24,8,26,24,14,0,28,26,24
8,22,22,22,28,18,18,28,24,8,26,24,14,0,28,26,24
8,22,22,22,28,18,18,28,24,8,26,24,14,0,28,26,24
2,18,28,22,24,20,26,28,22,24,30,26,22,16,28,26,24
50,18,22,22,26,20,30,22,20,20,26,18,24,16,28,26,24
50,24,4,28,28,22,26,28,18,4,8,28,26,16,28,26,24
16,20,4,26,28,28,4,28,2,24,30,22,22,18,28,26,24
50,18,22,22,26,20,30,20,18,22,26,18,24,18,28,26,24
38,20,24,22,24,22,22,28,20,26,28,28,30,18,28,26,24
38,20,28,24,24,22,26,26,26,26,22,30,4,20,28,26,24
10,22,4,22,22,18,26,28,18,20,4,24,26,20,28,26,24
10,22,24,24,26,24,26,4,22,24,28,24,28,20,28,26,24
6,22,30,22,20,18,28,26,18,24,4,22,26,22,28,26,24
6,22,8,22,24,20,28,26,18,24,4,22,26,22,28,26,24
6,18,26,22,22,24,28,28,22,20,26,24,24,24,28,26,24
34,18,24,22,20,22,26,28,18,20,24,24,30,24,28,26,24
14,18,28,22,24,24,28,26,20,18,24,24,26,26,28,26,24
14,20,28,24,24,26,28,26,20,18,24,24,26,26,28,26,24
46,20,30,24,24,20,26,26,18,28,22,24,26,18,30,26,24
10,22,26,24,30,26,26,30,22,22,28,24,28,18,30,26,24
38,18,22,20,20,18,24,28,18,26,28,26,28,18,30,26,24
38,22,28,26,26,24,22,28,20,30,28,26,30,18,30,26,24
38,20,24,24,24,22,22,28,20,28,28,28,30,18,30,26,24
32,24,28,24,4,24,28,24,26,20,30,24,4,20,30,26,24
2,24,30,28,26,26,26,28,24,22,24,22,24,20,30,26,24
2,24,4,28,26,26,26,30,26,22,26,22,22,22,30,26,24
6,24,8,22,26,20,26,24,20,24,30,22,24,22,30,26,24
6,24,12,24,28,22,28,24,20,24,30,22,26,22,30,26,24
42,22,6,26,28,30,26,30,20,16,28,28,28,22,30,26,24
24,20,30,24,24,26,26,28,24,20,26,24,28,24,30,26,24
42,20,22,24,20,22,26,28,22,22,26,24,28,24,30,26,24
42,20,26,24,24,24,24,30,22,24,28,24,28,24,30,26,24
34,24,30,28,24,30,26,28,18,22,22,24,30,24,30,26,24
34,22,30,28,24,30,26,26,18,20,24,24,30,24,30,26,24
34,18,24,22,20,22,26,28,18,20,24,24,30,24,30,26,24
34,24,28,30,26,30,30,24,20,20,28,22,26,26,30,26,24
20,20,4,24,26,28,30,26,18,20,22,24,28,26,30,26,24
24,22,26,24,22,26,28,28,24,22,26,24,28,26,30,26,24
34,26,4,30,28,6,26,26,18,22,24,24,30,26,30,26,24
2,20,26,24,24,26,28,24,22,22,26,24,28,28,30,26,24
32,24,30,28,28,26,24,20,22,24,24,22,28,24,2,27,24
24,24,30,28,26,30,26,30,26,22,26,24,28,4,4,28,24
8,18,26,22,22,22,22,26,18,24,26,24,8,16,4,28,24
8,18,26,22,22,22,22,24,20,24,26,24,8,16,4,28,24
14,22,24,28,28,24,30,6,20,16,28,26,24,18,4,28,24
50,22,30,26,26,22,24,30,18,30,8,28,24,18,4,28,24
46,18,24,22,22,22,30,24,16,24,28,24,26,18,4,28,24
14,20,22,24,26,22,30,4,18,16,28,26,26,18,4,28,24
38,22,28,26,26,26,26,30,20,28,26,26,28,18,4,28,24
46,24,28,26,26,28,24,26,16,22,28,26,4,20,4,28,24
32,26,30,26,4,28,28,28,24,16,26,26,6,20,4,28,24
32,26,30,26,4,28,28,30,26,16,26,26,6,20,4,28,24
10,24,6,24,24,20,24,4,18,20,6,24,20,20,4,28,24
46,20,4,26,26,20,26,28,20,30,24,22,22,20,4,28,24
46,20,4,24,28,20,26,28,18,30,24,22,24,20,4,28,24
46,20,6,24,28,20,26,28,18,30,24,22,24,20,4,28,24
46,22,30,26,28,28,28,26,16,20,28,24,28,20,4,28,24
34,20,6,24,28,28,26,26,18,20,26,24,28,26,4,28,24
34,22,6,26,28,4,24,26,18,20,24,24,30,26,4,28,24
14,24,26,30,30,28,30,8,18,16,28,26,24,20,6,28,24
48,22,24,24,30,24,4,8,22,20,24,26,26,24,6,28,24
44,24,28,30,26,6,30,24,22,22,28,24,28,6,8,28,24
50,26,10,26,26,22,24,26,16,30,6,24,28,20,22,28,24
2,26,14,26,28,28,24,28,18,24,30,24,26,28,22,28,24
16,22,26,24,28,24,28,4,20,22,24,26,30,18,24,28,24
18,22,24,26,26,24,26,28,20,22,26,26,28,20,24,28,24
50,30,10,30,26,24,26,24,16,30,8,26,30,20,24,28,24
46,22,30,28,26,24,24,28,18,24,26,26,6,22,24,28,24
6,18,28,22,24,26,30,28,20,22,26,24,24,22,24,28,24
46,22,30,28,26,26,24,26,18,24,28,28,6,24,24,28,24
14,22,6,26,28,4,28,24,20,20,24,24,26,28,24,28,24
40,24,30,28,26,4,30,28,20,22,22,28,28,4,26,28,24
18,20,26,24,28,22,30,30,22,20,24,24,30,18,26,28,24
18,18,26,22,28,22,30,28,20,20,26,24,30,18,26,28,24
18,20,24,24,26,22,28,30,22,22,26,26,30,18,26,28,24
6,18,30,22,26,28,30,28,22,20,26,24,24,20,26,28,24
6,28,8,26,24,22,28,24,18,26,4,22,26,24,26,28,24
2,22,4,22,22,20,26,28,18,20,30,24,26,24,26,28,24
2,24,30,24,20,22,28,28,20,20,30,24,26,24,26,28,24
50,28,26,24,6,22,20,10,20,16,8,28,22,16,28,28,24
38,24,30,28,28,30,26,28,20,30,26,24,28,18,28,28,24
38,22,26,26,24,26,26,28,20,28,28,26,30,18,28,28,24
38,26,30,28,28,28,24,28,18,30,28,26,30,18,28,28,24
6,20,28,24,24,28,30,28,22,20,26,24,24,20,28,28,24
32,26,30,28,6,26,28,26,24,18,28,26,6,22,28,28,24
6,24,8,24,24,22,28,24,18,24,4,22,26,22,28,28,24
10,20,24,24,26,26,28,30,22,22,26,22,28,22,28,28,24
10,22,24,24,26,24,26,30,24,24,26,24,30,22,28,28,24
32,26,30,26,6,28,28,24,26,18,28,24,6,24,28,28,24
6,26,8,26,26,22,30,24,20,26,4,22,26,24,28,28,24
38,20,4,24,26,26,26,28,22,22,24,26,30,24,28,28,24
6,22,6,26,28,6,28,28,22,22,26,24,24,26,28,28,24
44,22,22,26,22,26,26,28,22,22,26,22,28,30,28,28,24
40,20,4,24,26,30,4,28,20,20,22,28,28,30,28,28,24
38,22,26,26,24,24,26,28,20,28,26,26,28,18,30,28,24
6,18,26,22,22,26,30,30,20,20,26,24,22,20,30,28,24
10,26,8,24,24,20,24,4,18,20,4,26,22,20,30,28,24
6,20,28,24,24,28,30,30,20,20,28,26,22,20,30,28,24
12,22,30,20,20,18,26,24,18,18,28,24,28,20,30,28,24
38,22,4,26,28,26,26,24,26,26,24,28,30,20,30,28,24
32,26,30,26,6,30,28,26,24,16,28,26,6,22,30,28,24
2,18,22,22,20,22,26,26,20,20,26,24,28,24,30,28,24
2,22,26,28,24,28,26,26,22,20,26,24,28,24,30,28,24
2,20,30,24,24,26,30,24,20,20,24,26,26,26,30,28,24
24,22,28,26,24,28,26,26,26,22,26,22,28,26,30,28,24
2,24,30,30,28,4,26,26,22,20,26,24,28,26,30,28,24
2,22,30,28,28,30,26,28,22,20,26,24,28,26,30,28,24
34,22,30,28,24,30,28,26,20,20,24,26,28,26,30,28,24
24,24,30,28,24,30,26,28,24,22,26,22,28,28,30,28,24
44,24,22,28,22,28,30,28,22,22,26,22,28,30,30,28,24
6,20,30,22,24,28,28,4,22,20,28,24,22,24,4,30,24
2,22,28,28,26,30,28,24,22,22,26,24,26,28,6,30,24
38,22,28,24,26,24,24,30,22,26,28,28,28,20,10,30,24
38,22,6,26,28,24,24,26,26,26,24,4,4,22,22,30,24
36,20,4,22,28,22,28,28,22,30,22,22,24,2,24,30,24
6,18,28,20,24,24,4,26,20,22,26,24,24,20,24,30,24
18,24,28,28,30,26,28,30,22,22,26,26,30,20,24,30,24
44,28,30,6,28,8,26,28,22,24,26,24,28,4,26,30,24
10,4,14,30,28,24,24,30,18,22,4,24,26,22,26,30,24
46,22,4,28,28,26,28,24,18,24,26,20,24,24,26,30,24
6,30,14,28,28,24,28,24,18,26,4,22,24,24,26,30,24
2,20,26,24,24,26,28,28,22,22,26,24,28,26,26,30,24
2,24,28,30,26,30,26,28,22,22,28,24,28,26,26,30,24
48,24,30,28,24,24,28,28,24,22,22,28,28,18,28,30,24
50,20,24,24,20,20,30,6,24,22,24,22,30,18,28,30,24
6,22,6,28,30,8,30,30,22,22,26,24,24,22,28,30,24
6,30,14,28,28,24,28,24,18,26,4,22,26,24,28,30,24
6,22,6,26,28,6,28,28,24,20,26,24,24,26,28,30,24
2,22,28,26,26,28,26,28,22,22,28,24,28,26,28,30,24
44,26,26,4,24,4,28,28,22,22,26,22,28,30,28,30,24
48,22,26,24,22,22,28,22,24,22,22,28,28,18,30,30,24
10,30,14,28,28,24,26,6,18,22,8,24,18,22,30,30,24
32,26,30,28,6,30,28,26,24,16,26,26,8,24,30,30,24
2,22,30,28,28,30,26,26,22,20,26,24,28,26,30,30,24
2,24,30,30,28,4,26,26,22,20,28,24,28,26,30,30,24
2,24,30,30,28,4,26,28,22,22,26,26,28,26,30,30,24
34,26,6,4,28,6,22,28,18,22,24,22,4,28,30,30,24
40,18,18,20,16,16,26,28,22,24,24,30,30,22,4,0,25
40,18,22,20,20,16,24,28,22,24,24,28,30,24,4,0,26
44,30,8,28,24,20,2,27,20,16,6,8,30,26,4,0,26
44,4,4,4,22,20,16,4,20,16,6,8,28,28,4,0,26
44,26,4,4,28,26,22,28,20,2,26,30,28,28,4,0,26
44,28,8,28,24,20,16,30,16,16,4,6,30,28,4,0,26
44,8,12,8,28,22,2,4,20,16,6,8,30,28,4,0,26
44,8,10,8,26,22,16,4,18,18,4,8,28,30,4,0,26
44,26,30,26,22,18,18,30,18,16,28,6,30,4,6,0,26
38,2,18,16,16,2,24,6,18,20,28,4,26,16,6,0,26
42,16,18,18,16,2,20,8,18,16,30,6,26,16,6,0,26
42,16,16,20,18,16,26,8,16,16,24,6,30,16,6,0,26
42,16,2,20,2,2,26,8,18,16,24,6,30,16,6,0,26
44,16,18,18,16,16,30,4,18,16,22,30,26,22,6,0,26
44,18,18,20,2,16,18,6,18,16,4,4,28,22,6,0,26
44,16,18,20,16,16,26,4,16,16,24,30,28,22,6,0,26
44,16,2,20,2,16,28,6,18,2,24,30,28,24,6,0,26
44,18,2,20,16,16,28,6,16,16,24,30,28,24,6,0,26
44,18,16,22,18,18,28,6,16,16,26,30,28,24,6,0,26
44,20,24,24,20,20,4,6,18,16,20,30,26,26,6,0,26
44,28,30,28,22,18,18,6,16,18,6,6,28,26,6,0,26
44,24,30,24,20,18,18,30,16,16,30,6,28,26,6,0,26
44,18,16,22,20,18,26,4,16,16,24,30,28,26,6,0,26
44,20,20,24,18,18,28,6,16,16,24,30,28,26,6,0,26
44,18,2,22,16,18,28,6,18,16,24,30,28,26,6,0,26
44,24,6,30,28,26,22,30,22,2,26,30,28,28,6,0,26
44,16,18,20,16,16,28,6,18,2,24,28,28,24,8,0,26
44,26,30,26,20,18,22,4,16,16,30,4,28,28,8,0,26
44,30,4,30,22,18,18,4,16,16,4,5,28,28,8,0,26
24,18,24,20,20,20,26,22,4,0,23,28,28,24,22,0,26
24,18,24,20,20,20,28,22,4,0,24,28,28,24,22,0,26
24,18,26,20,22,20,28,22,6,2,24,28,28,24,22,0,26
24,20,28,20,24,22,28,24,4,2,24,28,28,26,22,0,26
24,22,30,24,24,24,28,22,6,0,24,30,28,26,22,0,26
18,22,30,26,26,18,30,22,20,24,14,20,4,2,24,0,26
18,18,22,22,20,16,30,24,18,24,12,22,4,2,24,0,26
18,16,22,20,20,16,28,24,18,22,12,24,4,2,24,0,26
18,16,24,18,20,16,26,26,18,22,12,24,4,2,24,0,26
18,22,28,24,24,18,26,24,18,24,14,24,4,2,24,0,26
18,22,30,24,26,18,30,22,20,24,14,22,6,2,24,0,26
18,16,22,20,18,16,30,22,20,22,12,24,6,2,24,0,26
18,20,28,22,24,16,28,22,20,24,14,24,6,2,24,0,26
18,16,22,22,18,16,30,22,20,22,12,24,8,2,24,0,26
18,18,28,22,24,16,28,22,20,22,12,26,8,2,24,0,26
18,18,26,22,22,16,28,22,20,24,12,26,8,2,24,0,26
18,16,26,20,22,2,26,24,20,24,14,26,8,2,24,0,26
18,20,28,24,24,18,28,20,22,20,12,24,10,2,24,0,26
18,18,24,20,20,16,30,20,22,20,12,26,10,2,24,0,26
18,18,24,20,20,16,24,28,16,22,12,26,30,2,24,0,26
26,6,14,12,28,22,4,22,20,20,12,2,26,24,24,0,26
18,16,20,20,18,2,30,24,16,24,12,22,4,0,26,0,26
18,2,22,18,20,2,30,24,16,24,12,22,4,0,26,0,26
18,18,22,22,20,16,30,22,18,24,12,22,4,0,26,0,26
18,2,18,18,16,2,28,24,18,24,12,22,4,0,26,0,26
18,2,18,18,16,2,28,24,18,24,12,22,4,0,26,0,26
18,2,22,18,20,2,30,24,18,24,12,22,4,0,26,0,26
18,2,18,16,16,0,30,24,16,22,12,24,4,0,26,0,26
18,16,20,20,18,2,28,24,18,24,12,24,4,0,26,0,26
18,16,20,20,18,2,28,24,18,24,12,24,4,0,26,0,26
18,16,20,20,18,2,28,24,18,24,12,24,4,0,26,0,26
18,22,4,26,28,20,4,16,24,22,14,22,10,0,26,0,26
18,18,24,22,20,16,26,30,2,24,12,22,24,0,26,0,26
18,16,20,18,18,2,6,24,2,24,6,18,26,0,26,0,26
18,16,24,18,20,2,4,26,2,24,8,18,26,0,26,0,26
18,22,6,26,30,20,30,26,16,24,12,18,26,0,26,0,26
18,18,26,20,22,16,28,26,2,24,12,20,26,0,26,0,26
18,2,24,16,20,16,30,26,0,24,4,22,26,0,26,0,26
18,16,20,18,18,2,4,24,16,24,8,18,28,0,26,0,26
18,2,18,16,16,2,4,26,2,22,6,20,28,0,26,0,26
18,2,18,16,16,2,4,26,2,22,6,20,28,0,26,0,26
18,2,18,16,16,2,6,24,16,22,6,20,28,0,26,0,26
18,2,2,16,16,2,4,26,16,22,6,20,28,0,26,0,26
18,2,2,16,16,2,4,26,16,22,6,20,28,0,26,0,26
18,16,2,18,18,2,4,24,16,24,8,20,28,0,26,0,26
18,16,22,20,20,2,30,26,16,26,12,20,28,0,26,0,26
18,18,28,20,24,16,30,24,16,28,14,20,28,0,26,0,26
18,2,18,16,16,2,28,28,16,22,12,22,28,0,26,0,26
18,18,24,22,20,2,26,28,16,28,14,24,28,0,26,0,26
18,2,18,16,16,2,4,24,16,22,8,20,30,0,26,0,26
18,2,20,18,18,2,30,24,16,24,12,20,30,0,26,0,26
18,22,6,26,28,20,28,24,18,24,14,20,30,0,26,0,26
18,18,26,20,22,16,28,24,16,24,12,22,30,0,26,0,26
18,2,18,16,2,0,30,26,16,24,12,22,30,0,26,0,26
18,18,26,20,22,16,28,24,18,24,14,22,30,0,26,0,26
18,20,26,22,22,16,26,26,18,24,14,22,30,0,26,0,26
18,2,18,16,2,0,28,26,16,20,12,24,30,0,26,0,26
18,2,18,16,16,2,28,24,18,20,12,24,4,2,26,0,26
18,2,18,16,16,2,28,24,18,22,12,24,4,2,26,0,26
18,16,20,20,18,2,30,22,18,22,10,24,6,2,26,0,26
18,2,20,18,18,2,28,24,18,20,12,24,6,2,26,0,26
18,2,18,18,16,2,28,24,18,22,12,24,6,2,26,0,26
18,2,18,16,2,0,28,24,18,22,12,26,6,2,26,0,26
18,2,18,18,16,2,30,20,20,20,10,26,8,2,26,0,26
18,18,28,22,24,16,26,28,2,24,12,22,28,2,26,0,26
18,2,18,16,2,2,4,26,16,20,6,22,30,2,26,0,26
18,2,20,16,16,2,28,26,16,22,12,24,30,2,26,0,26
26,26,8,28,24,20,8,20,22,18,10,0,26,22,26,0,26
