0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
144,282,0,793,630,441,0,323,0,75,2,8,239,0,659,0,0,753,0
33,396,0,897,696,840,0,198,0,75,2,288,31,0,960,921,0,754,0
29,116,0,449,484,832,0,203,604,0,949,394,38,0,175,0,192,754,0
30,171,0,177,921,865,0,202,0,75,2,799,639,0,28,0,197,754,0
31,191,0,912,173,106,0,234,0,0,2,105,718,0,830,0,197,754,0
32,240,0,911,369,476,0,217,604,0,2,584,249,0,794,966,197,754,0
36,215,0,369,178,829,0,220,0,0,2,758,873,0,685,790,197,759,0
3,332,0,352,967,47,0,213,0,0,2,198,470,0,814,0,0,760,0
4,506,0,700,570,121,0,210,0,75,2,417,834,0,865,0,958,760,0
394,233,0,729,607,5,0,242,0,75,2,272,268,0,975,924,197,763,0
7,352,0,7,274,308,0,191,0,69,2,85,391,0,910,958,976,764,0
287,512,0,893,643,770,0,242,0,70,0,538,38,0,175,810,960,765,0
477,120,0,521,854,723,0,187,604,75,2,534,677,0,430,0,197,766,0
478,270,0,258,0,408,0,631,604,75,2,29,873,0,685,0,197,766,0
181,281,0,535,811,854,0,300,0,75,2,45,739,0,757,0,0,769,0
93,327,0,691,293,86,0,339,0,0,2,368,249,0,782,964,197,772,0
677,378,0,625,635,665,0,238,0,75,2,828,384,0,720,0,0,773,0
94,241,0,154,776,669,0,339,604,75,2,22,829,0,991,913,952,775,0
165,17,0,107,573,513,0,309,0,75,2,729,137,0,781,0,952,776,0
221,177,0,262,239,301,0,254,0,75,2,364,691,0,552,0,0,778,0
843,249,0,110,573,702,0,920,0,75,2,207,837,0,593,0,0,779,0
839,76,0,580,830,631,0,193,0,75,2,848,484,0,19,0,197,779,0
840,104,0,96,150,846,0,99,604,75,2,740,401,0,275,0,197,779,0
845,471,0,320,176,10,0,799,604,75,2,321,194,0,378,0,197,779,0
842,231,0,962,940,93,0,463,604,75,2,999,382,0,392,0,197,779,0
841,187,0,371,830,674,0,463,604,75,2,975,1,0,638,0,197,779,0
844,292,0,422,211,609,0,31,0,75,2,238,627,0,733,886,197,779,0
224,464,0,617,830,331,0,799,0,75,2,637,751,0,582,0,197,790,0
114,227,0,855,463,314,0,323,604,75,2,569,609,0,984,920,197,794,0
865,127,0,614,487,92,0,799,0,75,2,904,298,0,229,840,197,795,0
232,391,0,379,683,241,0,436,0,0,2,990,385,0,496,774,0,799,0
868,212,0,138,381,712,0,220,0,75,2,199,149,0,939,0,0,802,0
869,314,0,929,0,134,0,419,0,75,2,926,166,0,645,0,197,802,0
237,454,0,656,206,125,0,971,0,75,2,92,385,0,496,740,0,807,0
236,10,0,432,306,514,0,300,604,75,2,253,381,0,943,927,197,807,0
880,101,0,846,0,827,0,99,604,75,2,191,901,0,45,0,197,812,0
879,94,0,296,707,797,0,920,0,75,2,574,901,0,105,0,197,812,0
883,419,0,527,0,765,0,31,0,75,2,912,298,0,229,0,197,812,0
881,189,973,716,240,657,0,99,0,75,2,753,401,0,275,0,197,812,0
882,307,0,610,753,439,0,631,604,75,2,594,194,0,378,0,197,812,0
878,61,0,195,708,603,0,920,0,75,2,268,38,0,175,612,197,812,0
876,30,0,411,859,393,0,799,604,75,2,623,38,0,123,685,197,812,0
877,54,0,656,396,466,0,536,0,75,2,219,401,0,275,838,197,812,0
243,128,0,949,830,207,955,920,604,0,2,928,683,0,546,750,197,828,0
303,250,0,579,639,176,0,242,0,75,2,466,129,0,965,919,0,830,0
893,144,0,793,857,107,0,199,0,75,949,267,273,0,465,973,174,831,0
245,272,0,872,188,316,0,859,0,75,2,997,584,0,530,707,197,832,0
899,261,0,413,0,233,0,536,604,75,2,888,435,0,873,0,197,836,0
898,72,0,145,0,704,0,58,604,75,2,546,298,0,229,666,197,836,0
251,440,0,269,916,169,0,971,0,75,2,874,280,0,471,742,0,840,0
250,235,0,575,683,348,0,47,0,75,2,809,275,0,466,746,197,840,0
305,351,0,887,981,540,0,223,0,75,2,251,519,0,727,0,0,844,0
904,145,0,250,0,190,0,99,0,75,949,525,401,0,275,0,197,845,0
905,349,0,821,599,548,0,238,604,75,2,785,7,0,998,0,197,845,0
903,81,0,701,976,793,0,729,0,75,2,174,38,0,123,612,197,845,0
55,0,0,853,516,628,0,365,0,75,2,524,779,0,833,0,0,848,0
81,418,0,986,759,487,955,365,604,0,2,44,584,0,530,0,197,849,0
123,460,0,113,236,374,0,398,0,75,2,555,249,0,782,950,197,850,0
907,92,0,62,983,964,0,799,604,75,2,422,223,0,210,612,197,851,0
906,20,0,625,976,220,0,859,0,75,2,934,292,0,223,612,197,851,0
908,225,0,590,640,964,0,859,0,75,2,290,435,0,873,728,197,851,0
909,226,0,845,607,806,0,536,604,75,2,734,38,0,175,876,197,851,0
255,236,0,889,716,926,0,254,0,75,2,333,332,0,364,0,197,861,0
256,343,0,693,789,40,0,799,604,75,2,75,280,0,471,745,197,861,0
257,353,0,240,448,679,0,631,0,75,2,846,986,0,626,776,197,861,0
919,79,973,795,463,647,0,99,0,75,2,537,901,0,105,0,178,866,0
918,68,0,656,870,550,0,631,0,75,949,459,901,0,75,0,197,866,0
920,93,0,104,728,796,0,99,0,75,2,566,901,0,105,0,197,866,0
917,59,0,286,820,600,0,0,0,75,2,744,223,0,210,0,197,866,0
922,430,0,656,179,266,0,230,0,75,2,304,124,0,961,0,197,866,0
921,313,0,183,0,84,0,254,604,75,2,720,124,0,961,0,197,866,0
82,248,0,906,904,704,0,365,604,75,2,215,297,0,228,998,0,874,0
261,441,0,180,463,610,0,309,604,75,2,929,792,0,758,896,197,875,0
927,41,973,432,396,412,0,99,0,75,2,742,639,0,28,0,197,878,0
928,50,0,424,447,549,0,729,0,75,2,578,223,0,210,612,197,878,0
929,70,0,106,0,559,0,536,0,75,2,326,901,0,45,833,197,878,0
23,139,0,229,904,374,0,365,604,75,2,955,740,0,355,0,197,885,0
960,276,0,656,0,509,0,446,0,75,2,310,275,0,466,0,0,890,0
938,39,0,625,697,396,0,236,0,75,2,907,152,0,4,0,197,890,0
942,60,0,620,759,500,0,920,0,75,949,125,484,0,19,0,197,890,0
958,234,973,159,342,923,0,99,0,75,2,521,901,0,39,0,197,890,0
950,113,0,902,188,946,0,99,604,75,2,731,901,0,39,0,197,890,0
937,35,0,991,711,340,0,463,604,75,2,401,901,0,45,0,197,890,0
955,219,0,804,937,364,0,536,0,75,949,137,901,0,56,0,197,890,0
946,88,0,736,824,772,0,99,0,75,2,680,901,0,56,0,197,890,0
935,16,0,491,240,128,0,99,604,75,2,802,901,0,70,0,197,890,0
961,323,0,119,817,421,955,729,604,75,949,124,901,0,75,0,197,890,0
947,100,0,293,432,822,0,99,604,75,2,606,901,0,90,0,197,890,0
954,214,973,949,516,537,0,99,0,75,2,181,901,0,105,0,197,890,0
936,31,973,949,830,311,0,99,0,75,2,600,901,0,105,0,197,890,0
948,106,0,271,413,879,0,99,0,75,2,700,901,0,105,0,197,890,0
943,67,0,923,240,535,0,99,604,75,2,966,901,0,105,0,197,890,0
952,192,0,812,789,756,0,99,604,75,2,30,401,0,275,0,197,890,0
940,56,0,758,0,476,0,99,0,75,2,234,401,0,275,0,197,890,0
945,87,0,261,728,758,0,99,0,75,2,654,401,0,275,0,197,890,0
949,109,0,155,728,914,0,99,0,75,2,726,401,0,275,0,197,890,0
944,73,973,4,306,606,0,99,0,75,2,811,401,0,275,0,197,890,0
951,185,0,383,789,279,0,463,0,75,2,250,705,0,564,0,197,890,0
962,344,0,169,0,357,0,729,0,75,2,652,986,0,626,0,197,890,0
966,434,0,240,0,702,0,859,0,75,2,277,552,0,666,0,197,890,0
939,49,0,391,172,538,0,436,0,75,2,338,38,0,123,612,197,890,0
953,211,0,625,0,821,0,87,0,75,2,342,38,0,123,612,197,890,0
965,397,0,327,168,906,955,463,604,75,2,425,38,0,175,671,197,890,0
957,224,0,880,161,0,0,536,0,75,2,329,298,0,229,679,197,890,0
964,368,0,912,720,98,0,536,0,75,2,989,38,0,175,687,197,890,0
963,347,0,625,782,473,0,920,0,75,949,254,38,0,123,798,197,890,0
941,58,0,620,812,597,0,971,0,75,2,60,359,0,261,861,197,890,0
968,500,0,825,541,347,0,463,604,75,2,351,298,0,229,865,197,890,0
959,254,0,736,916,730,0,631,0,75,2,324,359,0,261,866,197,890,0
967,482,0,449,932,651,0,417,604,75,2,243,501,0,723,903,197,890,0
956,221,0,78,0,195,0,536,0,75,2,821,873,0,685,0,976,890,0
269,141,0,248,683,936,0,920,0,75,2,173,179,0,445,0,0,957,0
34,356,0,701,515,785,0,446,0,75,2,968,740,0,351,0,197,958,0
273,508,0,149,415,487,0,631,604,75,2,959,179,0,445,0,0,959,0
272,422,0,880,240,51,0,729,0,75,2,395,567,0,670,711,197,959,0
271,300,0,265,885,89,0,631,604,75,2,531,683,0,546,751,197,959,0
270,133,0,57,0,96,0,799,0,75,2,630,179,0,445,773,197,959,0
311,455,0,381,904,61,0,281,604,75,2,443,21,0,937,933,0,967,0
281,389,0,637,635,138,0,254,0,75,2,160,718,0,830,0,176,968,0
130,346,0,185,326,900,0,309,0,75,2,457,788,0,591,786,0,969,0
91,275,0,850,680,714,0,339,0,75,949,492,249,0,787,967,192,970,0
481,85,0,185,238,886,0,457,0,75,949,429,530,0,323,867,197,971,0
44,502,0,205,331,825,0,365,604,75,2,878,249,0,797,968,178,973,0
11,336,0,854,0,529,0,380,604,75,2,502,371,0,976,932,0,974,0
186,3,0,542,569,481,0,281,604,75,2,545,212,0,434,0,997,975,0
142,14,0,825,573,792,0,309,604,75,2,705,137,0,778,0,178,976,0
112,321,0,912,444,74,0,323,0,0,2,270,341,0,481,744,0,977,0
191,244,0,549,342,457,0,281,604,75,949,725,397,0,721,907,197,980,0
84,478,0,897,235,323,0,357,0,75,2,659,332,0,366,0,197,982,0
35,114,0,116,624,301,0,218,604,75,2,575,600,0,951,893,197,983,0
60,461,0,825,700,487,0,380,604,75,2,407,238,0,973,931,940,984,0
64,147,0,532,334,597,0,207,604,75,2,866,829,0,990,934,184,985,0
128,443,0,185,0,920,0,323,0,75,949,676,371,0,976,0,197,986,0
362,315,0,195,563,417,0,238,0,75,2,66,590,0,918,779,176,987,0
213,5,0,530,547,804,0,254,0,75,2,80,212,0,434,0,197,988,0
137,115,0,67,607,859,0,309,604,75,2,557,38,0,123,807,197,989,0
47,160,0,808,0,725,0,219,604,70,949,378,469,0,813,935,197,990,0
119,195,0,327,817,414,986,323,604,75,2,586,249,0,796,955,197,993,0
17,266,0,532,822,929,986,380,604,75,2,169,242,0,802,938,197,994,0
254,348,0,775,922,690,0,254,0,75,2,540,740,0,355,0,197,996,0
306,8,0,901,561,668,0,199,0,75,0,877,212,0,438,0,940,997,0
310,164,0,37,695,208,0,242,604,75,2,50,649,0,543,0,0,998,0
1,531,0,872,982,65,0,99,0,75,2,292,722,0,847,945,197,0,508
2,533,0,491,648,342,0,47,604,75,2,735,573,0,818,962,197,0,508
68,609,0,225,712,601,0,0,0,75,2,170,242,0,802,0,0,3,508
72,887,0,748,426,601,0,31,604,75,2,170,242,0,802,0,197,3,508
70,665,0,110,648,344,0,68,0,75,2,911,573,0,818,0,197,3,508
69,617,0,603,221,48,0,85,0,75,2,94,242,0,802,936,197,3,508
71,836,0,363,463,516,0,31,0,75,2,385,811,0,854,943,197,3,508
67,523,0,271,305,144,0,68,0,75,2,309,242,0,802,939,940,3,508
88,981,0,606,964,194,0,0,0,75,2,820,722,0,847,0,197,11,508
103,681,0,174,451,795,986,859,604,75,2,554,811,0,854,0,197,13,508
104,845,0,842,0,81,0,68,604,75,2,456,650,0,926,0,197,13,508
105,937,0,119,0,150,0,920,604,75,2,424,567,0,670,697,197,13,508
102,549,0,558,830,65,0,859,0,75,2,414,22,0,641,715,197,13,508
154,648,0,273,0,79,0,68,0,75,2,778,242,0,802,0,0,18,508
156,870,0,449,648,806,0,971,604,75,2,719,142,0,899,942,0,18,508
149,534,0,240,759,290,0,0,0,75,2,362,811,0,854,0,197,18,508
159,956,0,656,378,542,0,799,0,75,2,533,811,0,854,0,197,18,508
150,567,0,750,602,804,0,920,0,75,2,236,142,0,899,0,197,18,508
155,722,0,780,940,833,0,859,604,75,2,345,164,0,643,716,197,18,508
151,631,0,90,213,315,0,799,604,75,2,213,722,0,847,947,197,18,508
153,641,0,12,0,579,0,799,604,75,2,986,689,0,932,951,197,18,508
157,888,0,240,830,344,0,920,0,75,2,162,4,0,891,980,197,18,508
158,947,0,917,539,672,0,0,604,75,2,438,573,0,818,987,197,18,508
152,632,0,945,562,534,0,0,0,75,2,835,811,0,854,940,963,18,508
178,797,0,224,573,948,0,729,604,75,2,237,462,0,662,710,197,32,508
204,859,0,357,506,141,0,799,0,75,2,354,722,0,847,0,0,33,508
201,732,0,327,496,58,0,631,604,75,2,825,822,0,836,0,197,33,508
205,917,0,759,240,648,0,436,604,0,2,77,722,0,847,0,197,33,508
199,708,0,974,463,108,0,631,604,75,2,853,811,0,854,0,197,33,508
206,944,0,928,789,884,0,631,0,75,2,300,27,0,894,0,197,33,508
203,796,0,347,648,869,0,729,0,75,2,201,206,0,657,698,197,33,508
202,778,0,715,150,921,0,799,604,75,2,581,523,0,664,717,197,33,508
200,723,0,818,542,672,0,729,604,75,2,57,573,0,818,985,197,33,508
333,902,0,804,516,926,0,463,0,75,2,130,837,0,593,0,0,47,508
326,696,0,85,240,755,0,85,0,75,2,317,400,0,812,0,0,47,508
323,590,0,481,0,782,0,300,604,75,2,403,573,0,818,0,0,47,508
321,572,0,825,396,74,0,971,604,75,2,339,811,0,854,0,0,47,508
325,636,0,353,0,542,0,463,0,75,2,40,142,0,899,0,0,47,508
332,898,0,175,898,858,0,799,0,75,2,646,573,0,818,989,0,47,508
331,833,0,648,648,944,0,0,0,75,2,453,206,0,657,0,197,47,508
328,799,0,590,229,110,0,99,0,75,2,209,822,0,836,0,197,47,508
319,556,0,553,0,374,0,432,604,75,2,476,811,0,854,0,197,47,508
324,633,0,391,0,284,0,463,0,75,2,497,811,0,854,0,197,47,508
318,517,0,195,431,374,0,536,0,75,2,642,811,0,854,0,197,47,508
329,823,0,789,382,882,955,536,604,75,2,648,27,0,894,0,197,47,508
334,928,0,262,0,910,0,536,0,75,2,908,676,0,676,722,197,47,508
330,828,0,940,270,383,0,536,0,75,2,667,811,0,854,941,197,47,508
322,586,0,994,428,34,0,457,604,75,2,72,142,0,899,944,197,47,508
336,979,0,449,752,733,0,729,604,75,2,749,27,0,894,948,197,47,508
335,959,0,424,229,620,0,536,0,75,2,119,27,0,894,949,197,47,508
320,571,0,449,372,945,0,631,604,75,2,388,4,0,891,981,197,47,508
327,746,0,229,940,443,0,799,604,75,2,384,573,0,818,984,197,47,508
317,122,0,736,648,34,0,463,0,75,2,582,523,0,664,719,976,47,508
39,817,0,173,0,161,0,380,604,0,2,862,249,0,797,969,178,72,508
160,816,0,256,992,175,0,436,0,75,2,736,836,0,994,915,197,73,508
78,877,0,12,648,197,0,365,604,75,2,11,590,0,918,778,940,78,508
120,660,0,170,648,33,0,339,604,75,2,925,33,0,898,783,940,79,508
100,146,0,119,817,860,0,357,604,75,2,568,20,0,853,953,940,82,508
282,614,0,420,0,943,986,463,604,75,2,175,728,0,412,813,197,85,508
902,788,0,213,0,46,0,536,604,75,2,797,759,0,933,761,197,96,508
25,773,0,543,424,99,0,920,0,75,2,83,520,0,816,0,0,97,508
283,729,0,449,940,116,986,254,604,0,2,910,673,0,931,0,197,98,508
131,294,0,503,904,198,0,323,604,75,2,84,590,0,918,704,197,100,508
214,720,0,266,0,948,0,920,0,75,2,274,785,0,425,0,197,103,508
628,658,0,449,789,638,0,463,604,75,2,699,729,0,417,829,197,104,508
111,744,0,168,544,118,0,254,604,0,2,448,787,0,989,916,197,106,508
848,504,0,357,330,661,0,536,0,75,2,837,435,0,873,759,197,107,508
45,971,0,315,240,515,0,380,604,75,2,302,605,0,535,0,0,108,508
48,761,0,4,503,325,0,365,0,75,2,697,873,0,685,0,197,110,508
398,851,0,63,511,355,0,971,0,75,2,900,292,0,223,0,197,119,508
397,754,0,240,419,444,0,859,0,75,2,257,38,0,123,871,197,119,508
588,618,0,652,714,372,0,242,0,75,2,221,590,0,916,782,197,129,508
678,518,0,281,412,147,0,920,0,75,2,35,627,0,733,0,963,132,508
138,960,0,208,973,222,0,323,604,75,2,452,237,0,461,0,197,134,508
853,546,0,91,0,661,0,799,604,75,2,837,435,0,873,759,197,136,508
96,611,0,219,486,569,0,357,0,66,2,738,636,0,829,0,0,137,508
16,686,0,858,227,977,0,398,0,75,2,205,829,0,991,0,197,141,508
916,978,0,12,0,487,0,631,604,75,2,615,435,0,873,730,197,150,508
145,774,0,491,489,153,0,323,604,75,2,203,522,0,980,917,934,153,508
86,738,0,491,885,274,0,31,604,75,2,5,762,0,677,695,197,155,508
85,688,0,945,0,274,0,971,0,75,2,7,762,0,677,695,197,155,508
350,565,0,219,0,110,0,631,0,75,2,363,506,0,516,0,0,158,508
356,752,0,769,342,758,0,920,604,75,2,282,705,0,564,0,0,158,508
348,544,0,692,0,758,0,58,0,75,2,26,837,0,593,0,0,158,508
357,792,0,262,0,893,0,799,0,75,2,52,837,0,593,0,0,158,508
352,649,0,590,648,369,0,536,0,75,2,28,837,0,593,0,197,158,508
355,697,0,620,288,357,0,463,0,75,2,271,837,0,593,0,197,158,508
349,559,0,722,830,555,0,859,0,75,2,389,837,0,593,0,197,158,508
354,693,0,925,789,357,0,729,0,75,2,695,837,0,593,0,197,158,508
360,843,0,949,396,28,0,729,604,75,2,563,1,0,638,0,197,158,508
351,622,0,714,0,844,0,729,0,75,2,103,873,0,685,0,197,158,508
353,650,0,992,0,485,0,631,604,75,2,436,873,0,685,0,197,158,508
359,842,0,880,830,861,0,799,0,75,2,634,873,0,685,0,197,158,508
347,516,0,240,396,334,0,536,0,75,2,313,873,0,685,791,197,158,508
358,794,0,342,743,142,0,87,0,75,2,279,837,0,593,0,952,158,508
371,591,0,716,463,281,0,536,0,75,2,278,240,0,462,0,0,183,508
372,638,0,693,753,208,0,631,604,75,2,511,605,0,535,0,0,183,508
377,777,0,656,302,704,0,0,0,75,2,549,901,0,56,0,197,183,508
370,569,0,424,995,687,0,47,0,75,2,786,901,0,75,0,197,183,508
376,735,0,934,240,799,0,92,0,75,2,249,901,0,105,0,197,183,508
380,958,0,119,904,997,0,631,604,75,2,938,292,0,223,0,197,183,508
369,545,0,357,935,727,0,859,0,75,2,428,401,0,275,0,197,183,508
379,950,0,432,488,557,0,99,604,75,2,526,401,0,275,0,197,183,508
374,653,0,31,368,993,0,463,0,75,2,994,34,0,371,0,197,183,508
373,644,0,568,683,722,0,971,0,75,2,494,351,0,491,0,197,183,508
368,519,0,919,240,990,0,536,604,75,2,473,837,0,593,0,197,183,508
378,825,0,685,420,648,0,87,0,75,2,894,770,0,358,612,197,183,508
375,678,0,255,463,211,0,631,0,75,2,647,435,0,873,765,197,183,508
209,815,0,940,683,261,0,398,0,0,2,633,986,0,626,0,197,201,508
388,748,0,27,0,911,0,31,0,75,2,509,705,0,564,0,0,203,508
392,963,0,902,455,758,0,729,604,75,2,510,705,0,564,0,0,203,508
389,826,0,625,768,167,0,87,0,75,949,756,901,0,75,0,197,203,508
393,966,0,769,0,756,0,799,604,75,2,561,901,0,90,0,197,203,508
391,933,0,949,240,644,0,99,604,75,2,168,401,0,275,0,197,203,508
387,692,0,808,267,305,0,78,604,75,2,739,292,0,223,612,197,203,508
390,909,0,892,604,74,0,971,604,75,2,426,223,0,210,874,197,203,508
161,787,0,587,830,68,0,99,0,75,2,978,151,0,377,976,0,214,508
449,627,0,926,566,316,0,536,0,75,2,145,179,0,445,0,0,216,508
462,798,0,216,396,39,0,99,604,75,2,63,341,0,481,0,0,216,508
459,745,0,701,188,677,0,99,0,75,2,359,341,0,481,0,0,216,508
473,936,0,858,0,779,0,920,0,75,2,518,341,0,481,0,0,216,508
445,585,0,912,648,735,0,859,0,75,2,548,341,0,481,0,0,216,508
453,664,0,159,648,135,0,463,604,75,2,599,341,0,481,0,0,216,508
455,709,0,934,648,584,0,631,0,75,2,239,392,0,504,0,0,216,508
470,897,0,424,0,132,0,631,0,75,2,358,506,0,516,0,0,216,508
452,662,0,974,0,554,0,631,604,75,2,361,506,0,516,0,0,216,508
448,604,0,699,0,986,0,971,0,75,2,863,691,0,552,0,0,216,508
443,577,0,795,432,481,0,0,604,75,2,920,691,0,552,0,0,216,508
439,553,0,484,648,137,0,242,0,75,2,774,461,0,661,0,0,216,508
460,757,0,701,492,919,0,729,0,75,2,881,223,0,210,868,196,216,508
468,861,0,391,0,343,0,536,0,75,949,653,901,0,39,0,197,216,508
451,646,0,825,215,902,0,799,604,75,2,660,901,0,90,0,197,216,508
464,822,0,391,231,564,0,920,0,75,2,604,38,0,123,0,197,216,508
461,783,0,410,168,303,0,631,0,75,2,826,38,0,123,0,197,216,508
454,666,0,514,462,475,0,58,0,75,2,190,298,0,229,0,197,216,508
438,550,0,880,916,744,0,859,0,75,2,499,298,0,229,0,197,216,508
450,634,0,449,993,744,0,0,604,75,2,499,298,0,229,0,197,216,508
433,521,0,354,983,941,0,859,604,75,2,912,298,0,229,0,197,216,508
466,855,0,449,989,866,0,920,604,75,949,64,401,0,275,0,197,216,508
441,568,0,65,391,487,0,920,0,75,2,833,491,0,312,0,197,216,508
465,838,0,12,807,487,0,799,604,75,2,833,491,0,312,0,197,216,508
447,603,0,846,0,62,0,31,604,75,2,903,611,0,396,0,197,216,508
437,547,0,503,498,216,0,463,604,75,2,921,837,0,593,0,197,216,508
458,727,0,304,940,963,0,729,0,75,2,942,837,0,593,0,197,216,508
471,911,0,514,463,282,0,536,0,75,2,186,166,0,645,0,197,216,508
444,584,0,407,0,461,0,799,604,75,2,491,166,0,645,0,197,216,508
436,538,0,119,973,532,986,463,604,75,2,187,873,0,685,0,197,216,508
469,889,0,656,371,266,0,631,0,75,2,3,9,0,713,0,197,216,508
463,805,0,473,326,720,955,536,604,75,2,655,530,0,323,612,197,216,508
434,526,0,590,702,119,0,31,0,75,2,392,298,0,229,683,197,216,508
440,558,0,253,904,861,986,536,604,75,2,899,435,0,873,726,197,216,508
467,860,0,45,0,560,0,95,0,75,2,420,435,0,873,733,197,216,508
474,955,0,910,549,906,0,631,604,75,2,493,650,0,926,756,197,216,508
446,596,0,475,648,211,0,631,604,75,2,246,435,0,873,769,197,216,508
442,573,0,974,340,835,0,631,604,75,2,163,38,0,123,803,197,216,508
435,537,0,12,184,881,0,799,604,75,2,974,359,0,261,824,197,216,508
475,968,0,858,607,266,0,432,0,75,2,813,792,0,758,902,197,216,508
457,719,0,195,969,285,0,971,0,75,2,689,530,0,323,978,197,216,508
456,713,0,487,324,463,0,536,604,75,2,332,611,0,396,994,197,216,508
472,927,0,96,830,395,0,859,604,75,2,138,194,0,378,0,976,216,508
499,795,0,432,648,187,0,799,604,75,2,180,506,0,516,0,0,293,508
502,865,0,22,683,49,0,463,0,75,2,340,746,0,577,0,0,293,508
498,736,0,656,923,966,0,631,0,75,949,829,901,0,75,0,197,293,508
507,954,0,327,339,966,0,729,604,75,949,829,901,0,75,0,197,293,508
494,527,0,383,681,385,0,920,0,75,2,675,298,0,229,0,197,293,508
503,874,0,209,573,845,955,536,604,75,2,283,166,0,645,0,197,293,508
501,853,0,940,940,388,0,463,0,75,2,54,873,0,685,0,197,293,508
500,852,0,158,0,686,0,631,604,0,2,87,435,0,873,738,197,293,508
497,683,0,409,556,255,0,631,604,75,2,744,223,0,210,817,197,293,508
496,630,0,531,710,744,0,799,604,75,2,14,38,0,123,818,197,293,508
495,621,0,327,512,720,0,799,604,75,2,553,223,0,210,827,197,293,508
505,919,0,195,862,16,0,631,0,75,2,632,530,0,323,845,197,293,508
504,886,0,998,644,863,0,971,604,75,2,649,530,0,323,847,197,293,508
506,943,0,449,489,806,0,920,604,75,2,412,38,0,123,870,197,293,508
536,734,0,625,940,161,0,47,0,75,2,49,240,0,462,0,0,318,508
548,869,0,164,648,42,0,95,0,75,2,498,392,0,504,0,0,318,508
538,768,0,894,0,969,0,631,0,75,2,165,506,0,516,0,0,318,508
549,896,0,641,432,170,0,463,0,75,2,56,837,0,593,0,0,318,508
544,837,0,432,338,556,986,99,604,75,2,613,152,0,4,0,197,318,508
546,866,0,572,928,55,0,859,0,75,2,857,639,0,28,0,197,318,508
552,934,0,250,287,584,0,631,0,75,2,617,901,0,45,0,197,318,508
541,789,0,391,280,898,0,78,0,75,949,550,901,0,75,0,197,318,508
553,938,0,784,871,570,0,536,0,75,2,129,38,0,175,0,197,318,508
533,710,0,403,452,961,0,536,604,75,2,348,38,0,175,0,197,318,508
537,766,0,430,863,411,0,536,0,75,2,832,38,0,175,0,197,318,508
545,863,0,327,885,102,0,631,604,75,2,59,477,0,509,0,197,318,508
554,976,0,383,240,487,0,859,0,75,2,276,705,0,564,0,197,318,508
550,904,0,144,0,210,0,729,604,75,2,419,837,0,593,0,197,318,508
542,791,0,604,607,777,0,799,0,75,2,303,658,0,742,0,197,318,508
532,705,0,693,222,693,0,729,604,75,2,244,298,0,229,612,197,318,508
535,721,0,588,626,446,0,729,604,75,2,447,491,0,312,612,197,318,508
551,921,0,784,549,574,0,729,0,75,2,197,38,0,123,664,197,318,508
530,520,0,327,342,560,0,463,604,75,2,172,435,0,873,734,197,318,508
543,804,0,357,161,707,0,31,0,75,2,666,298,0,229,799,197,318,508
547,868,0,9,420,806,0,631,0,75,949,621,38,0,123,806,197,318,508
540,781,0,166,0,466,0,536,604,75,2,219,401,0,275,838,197,318,508
534,711,0,698,281,525,0,58,0,75,2,638,530,0,323,849,197,318,508
539,779,0,307,394,223,0,0,604,75,2,479,491,0,312,853,197,318,508
531,576,0,554,858,53,0,58,0,75,2,635,792,0,758,894,197,318,508
582,923,0,225,516,765,0,536,0,75,2,494,351,0,491,0,0,365,508
576,707,0,310,0,775,0,729,604,75,2,176,691,0,552,0,0,365,508
570,570,0,280,789,775,0,631,0,75,2,446,691,0,552,0,0,365,508
580,892,0,279,150,635,0,729,604,75,2,369,746,0,577,0,0,365,508
568,543,0,539,342,594,0,859,604,75,2,461,901,0,56,0,197,365,508
585,957,0,779,378,898,0,87,0,75,949,550,901,0,75,0,197,365,508
579,841,0,45,232,187,0,0,0,75,2,67,223,0,210,0,197,365,508
569,564,0,342,463,225,0,729,0,75,2,132,611,0,396,0,197,365,508
577,725,0,477,240,627,0,920,0,75,2,827,611,0,396,0,197,365,508
584,953,0,469,853,486,0,971,0,75,2,312,477,0,509,0,197,365,508
572,624,0,119,225,596,0,0,604,75,2,4,501,0,723,0,197,365,508
573,672,0,480,531,384,0,47,604,75,2,2,792,0,758,0,197,365,508
574,673,0,701,326,906,0,729,0,75,2,488,650,0,926,0,197,365,508
581,912,0,765,699,820,0,631,0,75,2,391,298,0,229,612,197,365,508
571,599,0,269,552,886,0,859,0,75,2,410,38,0,123,667,197,365,508
578,775,0,858,188,5,0,536,0,75,2,392,298,0,229,677,197,365,508
575,685,0,609,607,620,0,971,0,75,2,258,38,0,123,821,197,365,508
586,970,0,896,240,839,0,631,0,75,2,112,611,0,396,982,197,365,508
583,925,0,969,187,287,0,799,604,75,2,852,627,0,733,0,963,365,508
107,899,0,527,0,356,0,920,0,75,2,733,762,0,677,705,197,396,508
217,525,0,449,931,17,0,281,604,0,2,141,249,0,787,0,197,397,508
624,715,0,949,288,357,0,920,604,75,2,496,351,0,491,0,0,398,508
615,587,0,286,830,692,0,536,0,75,2,34,705,0,564,0,0,398,508
620,626,0,931,759,764,0,536,0,75,2,504,837,0,593,0,0,398,508
614,566,0,558,188,822,0,58,0,75,2,628,152,0,4,0,197,398,508
618,605,0,972,0,947,0,68,0,75,2,713,401,0,275,0,197,398,508
